x,y,codid,direccion,localidad,tipointer,disppdm,fechaimplementacion
-74.09892487999997,4.690356760000043,663,KR 76 X AV CHILE (AC 72),ENGATIVA,VEHICULAR,SIN,1990-05-04
-74.091607044999989,4.687238674000071,611,KR 70F X CL 73A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-07-26
-74.109930566999935,4.703392903000065,1155,KR 94 X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2009-07-31
-74.115118139999936,4.713281810000069,752,AV BOLIVIA (AK 104) X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1993-12-29
-74.113431209999987,4.71139418000007,748,KR 102 X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-06-27
-74.110483939999938,4.708518200000071,729,CABECERA PORTAL 80 X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",VIDEO DETECTOR,2000-12-27
-74.109432530999982,4.70735193400003,724,TV 94L X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1989-11-02
-74.107863289999955,4.706271080000022,717,TV 94 X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1992-07-13
-74.043362549999983,4.682747990000053,52,AV GERMAN ARCINIEGAS (AK 11) X AV CARLOS LLERAS RESTREPO (AC 100),CHAPINERO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-03-05
-74.041509599999983,4.681745380000052,39,KR 9A X AV CARLOS LLERAS RESTREPO (AC 100),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1990-04-05
-74.048127349999959,4.685122080000042,83,AV PASEO DEL COUNTRY (AK 15) X AV CARLOS LLERAS RESTREPO (AC 100),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-03-09
-74.051398279999944,4.690431910000029,112,AV SANTA BARBARA (AK 19) X CL 104,USAQUEN,VEHICULAR,SIN,2000-06-12
-74.045919639999966,4.690572260000067,65,AV PASEO DEL COUNTRY (AK 15) X CL 106,USAQUEN,VEHICULAR,SIN,1996-04-16
-74.051002509999989,4.692773060000036,110,AV SANTA BARBARA (AK 19) X CL 106,USAQUEN,VEHICULAR,SIN,1983-06-22
-74.050619619999964,4.695186790000037,107,AV SANTA BARBARA (AK 19) X CL 109,USAQUEN,VEHICULAR,SIN,1983-06-22
-74.049995969999941,4.698747710000021,101,AV SANTA BARBARA (AK 19) X AV PEPE SIERRA (AC 116),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-01-26
-74.044804529999965,4.692604730000028,59,AV PASEO DEL COUNTRY (AK 15) X CL 109,USAQUEN,VEHICULAR,SIN,1996-04-16
-74.047561279999968,4.698054280000065,72,KR 18 X AV PEPE SIERRA (AC 116),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-11-18
-74.046152809999967,4.697569270000031,66,KR 17 X AV PEPE SIERRA (AC 116),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-11-18
-74.043528599999945,4.689314200000069,53,KR 13A X CL 106,USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-02-04
-74.037403435999977,4.760291733000031,1233,KR 16 X AV SAN ANTONIO (AC 183),USAQUEN,"VEHICULAR, PEATONAL",SIN,2011-11-12
-74.034755589999975,4.726618510000037,1234,KR 12 X AV CEDRITOS (AC 147),USAQUEN,"VEHICULAR, PEATONAL",SIN,2011-11-21
-74.108612189999974,4.697758340000064,1236,KR 90 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2011-11-30
-74.143285859999935,4.673899880000022,1237,KR 99 X CL 19,FONTIBON,"VEHICULAR, PEATONAL",SIN,2011-11-17
-74.143170289999944,4.675242370000035,1238,KR 100 X CL 20,FONTIBON,"VEHICULAR, PEATONAL",SIN,2011-11-18
-74.109421769999983,4.658135300000026,1240,KR 69B X CL 25,FONTIBON,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2011-12-18
-74.093166839999981,4.739815134000025,1241,KR 100 X CL 139,SUBA,"VEHICULAR, PEATONAL",SIN,2011-12-18
-74.027569719999974,4.76425923000005,1242,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 187C,USAQUEN,"VEHICULAR, PEATONAL",SIN,2011-12-18
-74.071368079999957,4.609534920000044,1243,KR 9 X CL 23,SANTA FE,"VEHICULAR, PEATONAL",SIN,2011-08-02
-74.119002968999951,4.531690006000076,1245,KR 13 X CL 67A S,USME,EXCLUSIVA PEATONAL,"BOTON, SONORO",2001-09-10
-74.099006059999965,4.589483780000023,1247,AV FUCHA (AC 11 S) X CL 10B S ,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1998-09-05
-74.085605824999959,4.69217868800007,569,AV DE LA CONSTITUCION (AK 70) X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1997-08-04
-74.097934019999968,4.706588100000033,654,AV CIUDAD DE CALI (AK 86) X DG 85,ENGATIVA,EXCLUSIVA PEATONAL,SIN,2000-07-07
-74.097705619999942,4.713097460000029,652,KR 91 X AV MORISCA (AC 90),ENGATIVA,VEHICULAR,SIN,1993-09-30
-74.098981149999986,4.714309730000025,662,KR 94G X AV MORISCA (AC 90),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2002-08-15
-74.09450961999994,4.710116730000038,631,AV CIUDAD DE CALI (AK 86) X AV MORISCA (AC 90),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-02-02
-74.091782179999939,4.701021120000064,613,TV 76 X DG 81I,ENGATIVA,VEHICULAR,SIN,2000-05-06
-74.084560659999966,4.651260610000065,562,AV BATALLON CALDAS (AK 50) X CL 59,TEUSAQUILLO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1995-10-05
-74.074379639999961,4.651427110000043,473,KR 27 X AV JOSE CELESTINO MUTIS (AC 63) ,BARRIOS UNIDOS,VEHICULAR,SIN,2004-01-16
-74.090234990999988,4.689201685000057,600,KR 70F X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-07-19
-74.086893896999982,4.685903640000049,579,KR 69K X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-09-14
-74.085477850999951,4.685974634000047,568,KR 69H X CL 77,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-07-17
-74.085987863999947,4.686623642000029,573,KR 69K X CL 77,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-07-17
-74.088675944999977,4.688064667000049,591,AV DE LA CONSTITUCION (AK 70) X CL 75,ENGATIVA,VEHICULAR,SIN,1995-10-05
-74.093153469999947,4.697720270000048,624,KR 76 X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1988-04-28
-74.037111749999951,4.695036130000062,26,AV GERMAN ARCINIEGAS (AK 11) X AV PEPE SIERRA (AC 116),USAQUEN,VEHICULAR,SIN,1990-10-26
-74.03998176999994,4.695750490000023,34,KR 13 X AV PEPE SIERRA (AC 116),USAQUEN,VEHICULAR,SIN,1997-04-08
-74.039848379999967,4.698680310000043,31,KR 13 X CL 119,USAQUEN,VEHICULAR,SIN,1990-04-05
-74.049473679999949,4.701855780000074,96,AV SANTA BARBARA (AK 19) X CL 122,USAQUEN,VEHICULAR,SIN,1988-02-11
-74.05060401999998,4.704828970000051,108,KR 20 X CL 125,USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-04-20
-74.110889029999953,4.68439625000002,1144,TV 85 X CL 64BBIS,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2009-03-03
-74.110887559999981,4.687924020000025,731,AV CIUDAD DE CALI (AK 86) X CL 65BIS,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-05-26
-74.116482189999942,4.694233380000071,756,KR 95 X AV DEL SALITRE (CL 66A),ENGATIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-02-25
-74.110308699999962,4.699087320000046,749,KR 91A X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2009-09-09
-74.109157899999957,4.689791610000043,723,AV CIUDAD DE CALI (AK 86) X AV DEL SALITRE (CL 66A),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-03-03
-74.047620689999974,4.667042450000054,80,KR 8 X CL 86,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2003-01-15
-74.046949549999965,4.668360710000059,76,KR 8 X CL 87,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2003-01-15
-74.048027589999947,4.673720080000066,82,AV GERMAN ARCINIEGAS (AK 11) X AV ALEJANDRO OBREGON (AC 92),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1994-11-22
-74.051941879999958,4.676782010000068,115,AV PASEO DEL COUNTRY (AK 15) X CL 93,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1984-06-03
-74.049239709999938,4.676794460000053,94,KR 13 X CL 93A,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-04-29
-74.048407029999964,4.678412010000045,85,KR 13 X CL 94,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-09-05
-74.050525899999968,4.679520550000063,104,AV PASEO DEL COUNTRY (AK 15) X CL 94,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1983-06-26
-74.047027589999971,4.675651070000072,77,AV GERMAN ARCINIEGAS (AK 11) X CL 93A,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-04-20
-74.043734554999958,4.671405306000054,56,AV ALBERTO LLERAS CAMARGO (AK 7) X AV ALEJANDRO OBREGON (AC 92),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-03-10
-74.04164947299995,4.67438732100004,40,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 94,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, BUCLE",1997-05-10
-74.043746519999956,4.675985010000034,55,KR 9 X CL 94,CHAPINERO,VEHICULAR,SIN,1990-05-12
-74.100834649999967,4.565101750000054,1212,KR 7A X CL 34 S,SAN CRISTOBAL,"VEHICULAR, PEATONAL",SIN,2011-02-15
-74.107725279999954,4.688886110000055,1214,KR 83 X AV DEL SALITRE (CL 66A),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2011-11-24
-74.124927359999958,4.71064978000004,1216,AV GONZALO ARIZA (KR 110) X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2011-05-17
-74.099216939999963,4.566521970000053,1219,KR 7A X CL 31 S,SAN CRISTOBAL,"VEHICULAR, PEATONAL","BOTON, SONORO",2011-05-26
-74.099663199999952,4.640857040000071,1220,KR 54 X AV LUIS CARLOS GALAN (AC 24),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,2011-06-30
-74.098259749999954,4.565390480000076,1221,KR 5A X CL 31 S,SAN CRISTOBAL,"VEHICULAR, PEATONAL","BOTON, SONORO",2011-06-23
-74.096049769999979,4.567382590000022,1222,KR 5A X CL 30A S,SAN CRISTOBAL,"VEHICULAR, PEATONAL",BUCLE,2011-06-23
-74.138464089999957,4.583761260000074,1224,AV JORGE GAITAN CORTES (KR 33) X CL 52F S Y DG 52B S,TUNJUELITO,"VEHICULAR, PEATONAL",SIN,2011-07-21
-74.134042969999939,4.612590770000054,1225,KR 69  X AV PRIMERO DE MAYO (AC 26 S) ,KENNEDY,EXCLUSIVA PEATONAL,SIN,2011-07-29
-74.051854849999984,4.706550140000047,1143,KR 21 X AV CALLEJAS (AC 127),USAQUEN,EXCLUSIVA PEATONAL,"BOTON, SONORO",2009-02-19
-74.049018789999934,4.704563820000033,92,AV SANTA BARBARA (AK 19) X CL 125,USAQUEN,"VEHICULAR, PEATONAL",SIN,1997-04-06
-74.048855359999948,4.705647230000068,87,AV SANTA BARBARA (AK 19) X AV CALLEJAS (AC 127),USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1997-04-06
-74.046270569999933,4.701293170000042,69,KR 17A X CL 122,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-24
-74.045551429999989,4.701173690000076,63,KR 17 X CL 122,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-24
-74.048370939999984,4.708012430000053,86,AV SANTA BARBARA (AK 19) X CL 127B,USAQUEN,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,1997-04-06
-74.042841375999956,4.702264564000075,45,AV PASEO DEL COUNTRY (AK 15) X CL 124,USAQUEN,EXCLUSIVA PEATONAL,SIN,1993-03-25
-74.032032319999985,4.740602710000076,1252,AV LAUREANO GOMEZ (AK 9) X CL 163A,USAQUEN,"VEHICULAR, PEATONAL",SIN,2012-05-30
-74.032051089999982,4.738198360000069,1253,AV LAUREANO GOMEZ (AK 9) X AV DE LAS ORQUIDEAS (AC 161),USAQUEN,"VEHICULAR, PEATONAL",SIN,2012-05-30
-74.108425299999965,4.582069460000071,1254,KR 21 X CL 27 S,RAFAEL URIBE,"VEHICULAR, PEATONAL",SIN,2012-06-27
-74.085097124999947,4.694471627000041,1256,KR 70C X CL 86A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2012-07-03
-74.084287659999973,4.607732810000073,1261,KR 19 X AV COLON (AC 13),LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2012-07-11
-74.188689219999958,4.617960460000063,1262,KR 85 X CL 62 S,BOSA,"VEHICULAR, PEATONAL",SIN,2012-07-13
-74.08647942999994,4.604476730000044,1264,KR 19 X CL 10,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2012-07-15
-74.085274839999954,4.603675500000065,1265,AV MARISCAL SUCRE (AK 18) X CL 10,LOS MARTIRES,EXCLUSIVA PEATONAL,"BOTON, SONORO",2012-07-22
-74.107020749999947,4.654373250000049,1266,KR 68B X CL 25,FONTIBON,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2012-08-01
-74.074026979999985,4.659642400000052,460,KR 28 X CL 66,BARRIOS UNIDOS,VEHICULAR,SIN,1983-02-13
-74.07286868999995,4.658846260000075,435,KR 27A X CL 66,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2006-11-02
-74.07285915999995,4.661374630000068,434,KR 28 X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1983-08-08
-74.073351549999984,4.661740730000076,446,KR 28A X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1983-08-08
-74.070952559999967,4.665988700000071,391,KR 28B X AV CHILE (AC 72),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2006-11-01
-74.070085129999939,4.665312300000039,367,KR 28 X AV CHILE (AC 72),BARRIOS UNIDOS,VEHICULAR,SIN,2005-06-12
-74.070512269999938,4.66565748000005,380,KR 28A X AV CHILE (AC 72),BARRIOS UNIDOS,VEHICULAR,SIN,2005-06-12
-74.083782209999981,4.674529230000076,559,KR 65 X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,VEHICULAR,SIN,1983-07-12
-74.072510339999951,4.651080020000052,424,AV COLOMBIA (AK 24) X AV JOSE CELESTINO MUTIS (AC 63),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1993-09-30
-74.069494049999946,4.650539710000032,354,KR 19A X AV JOSE CELESTINO MUTIS (AC 63),BARRIOS UNIDOS,VEHICULAR,SIN,1994-11-16
-74.071608599999934,4.655510400000026,403,AV COLOMBIA (AK 24) X CL 63F,BARRIOS UNIDOS,EXCLUSIVA PEATONAL,SIN,1980-04-19
-74.080331719999947,4.680534460000047,537,KR 66 X CL 79,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2006-11-29
-74.076646009999934,4.670316170000035,505,TV 56A X AV CHILE (AC 72),BARRIOS UNIDOS,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2000-05-15
-74.075507219999963,4.66944194000007,493,KR 53 X AV CHILE (AC 72),BARRIOS UNIDOS,"VEHICULAR, PEATONAL","BOTON, SONORO",1998-04-16
-74.070830169999965,4.671765980000032,387,KR 50 X DG 76BIS,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-05-21
-74.076100459999964,4.675931000000048,499,KR 58 X CL 78,BARRIOS UNIDOS,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,2000-07-19
-74.074160516999939,4.678413514000056,466,KR 58 X AV MEDELLIN (AC 80),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1990-05-20
-74.081761979999953,4.671533970000041,547,AV DE LA ESMERALDA (AK 60) X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1983-04-07
-74.080745079999986,4.670046810000031,541,KR 58 X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1983-07-10
-74.078478679999989,4.666741720000061,523,KR 54 X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1986-12-12
-74.079093839999985,4.672211410000045,533,KR 58 X AV CHILE (AC 72),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1990-02-28
-74.083177049999961,4.675338920000058,556,KR 65 X AV CHILE (AC 72),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-08-13
-74.081720639999958,4.681729480000058,546,AV DEL CONGRESO EUCARISTICO (AK 68) X CL 78,ENGATIVA,VEHICULAR,SIN,1993-09-28
-74.121041619999971,4.721826130000068,778,AV EL CORTIJO (AK 114) X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1999-06-15
-74.124739051999939,4.72619084300004,789,AV LAS QUINTAS (KR 119) X AV MEDELLIN (AC 80) ,ENGATIVA,EXCLUSIVA PEATONAL,"BOTON, SONORO",2001-07-25
-74.10821513999997,4.745339280000053,718,TV 127 X CL 139,SUBA,"VEHICULAR, PEATONAL",SIN,2006-11-30
-74.097864499999957,4.722893570000053,658,KR 95A X AV CIUDAD DE CALI (CL 127),SUBA,"VEHICULAR, PEATONAL",SIN,2008-01-23
-74.098952728999961,4.725213003000022,669,KR 98 X AV CIUDAD DE CALI (CL 127),SUBA,"VEHICULAR, PEATONAL",SIN,2008-01-23
-74.100884569999948,4.729989640000042,676,AV CIUDAD DE CALI (AK 104) X CL 129,SUBA,"VEHICULAR, PEATONAL",SIN,2008-01-24
-74.092889569999954,4.717142420000073,623,KR 91 X AV CIUDAD DE CALI (TV 86),SUBA,"VEHICULAR, PEATONAL",SIN,2005-03-12
-74.087104685999975,4.73069302600004,581,AV EL RINCON (AK 91) X AV EL TABOR (AC 132),SUBA,"VEHICULAR, PEATONAL",SIN,2006-09-28
-74.099973799999987,4.735907540000028,671,AV CIUDAD DE CALI (AK 104) X AV EL TABOR (AC 132),SUBA,"VEHICULAR, PEATONAL",SIN,2002-08-22
-74.098499199999935,4.74169616000006,661,AV CIUDAD DE CALI (AK 104) X CL 139,SUBA,"VEHICULAR, PEATONAL",SIN,2002-06-23
-74.096216469999945,4.746765150000044,643,AV CIUDAD DE CALI (AK 104) X AV TRANSVERSAL DE SUBA (AC 145),SUBA,"VEHICULAR, PEATONAL",SIN,1998-06-02
-74.09364925999995,4.744736780000039,639,KR 102B BIS X AV TRANSVERSAL DE SUBA (AC 145),SUBA,"VEHICULAR, PEATONAL","BOTON, SONORO, BUCLE",2006-04-28
-74.115646359999971,4.582648520000021,1287,AV MARISCAL SUCRE (KR 24) X CL 32 S,RAFAEL URIBE,EXCLUSIVA PEATONAL,"BOTON, SONORO",2012-12-17
-74.152487019999967,4.629719400000056,1289,KR 79A X CL 26 S,KENNEDY,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2012-12-21
-74.040261145999978,4.731989806000058,1290,AV JORGE URIBE BOTERO (AK 15) X CL 151,USAQUEN,"VEHICULAR, PEATONAL","BOTON, SONORO, VIDEO DETECTOR",2012-12-21
-74.059901789999969,4.736136730000055,1292,KR 56 X CL 152,SUBA,"VEHICULAR, PEATONAL",SIN,2012-12-26
-74.105715055999951,4.572839768000051,1293,KR 12D X CL 31A S,RAFAEL URIBE,"VEHICULAR, PEATONAL",VIDEO DETECTOR,2012-12-27
-74.097848129999988,4.607094760000052,1294,AV CIUDAD DE QUITO (AK 30) X AV DE LOS COMUNEROS (AC 6),PUENTE ARANDA,"VEHICULAR, PEATONAL",BOTON,2013-01-24
-74.067847992999987,4.619767082000067,1295,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 33,SANTA FE,EXCLUSIVA PEATONAL,SIN,2013-02-07
-74.156273889999966,4.643632750000052,1296,KR 87A X CL 6A,KENNEDY,"VEHICULAR, PEATONAL","BOTON, SONORO",2013-03-07
-74.026782032999961,4.747548419000054,1300,KR 8 X AV SAN JUAN BOSCO (AC 170) ,USAQUEN,EXCLUSIVA PEATONAL,"BOTON, SONORO",2013-03-20
-74.092400709999936,4.703947560000074,1301,TV 76 X DG 83,ENGATIVA,"VEHICULAR, PEATONAL","BOTON, RADAR",2013-03-23
-74.097486329999981,4.69222177000006,1302,KR 76 X CL 74,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2013-03-23
-74.066758389999961,4.65455427400002,300,KR 17 X CL 66,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1983-11-11
-74.068434469999943,4.658137620000048,333,KR 22 X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2006-11-02
-74.067297459999963,4.657395670000028,312,KR 20 X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,VEHICULAR,SIN,1990-07-01
-74.066716969999959,4.658265420000021,297,KR 20 X CL 69,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2000-06-27
-74.064634239999975,4.655728870000075,262,KR 15 X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,VEHICULAR,SIN,1990-07-26
-74.066514349999977,4.656903670000076,294,KR 19 X AV GABRIEL ANDRADE (AC 68),BARRIOS UNIDOS,VEHICULAR,SIN,1990-07-01
-74.065937029999986,4.657781260000036,282,KR 19 X CL 69,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2000-06-27
-74.070388370999979,4.675985053000034,351,KR 54 X AV MEDELLIN (AC 80),BARRIOS UNIDOS,VEHICULAR,BUCLE,2007-12-20
-74.067078239999944,4.653089660000035,306,KR 17 X CL 64,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-05-03
-74.066266949999942,4.652593230000036,289,KR 16 X CL 64,BARRIOS UNIDOS,VEHICULAR,SIN,1990-02-28
-74.067685919999974,4.655082650000054,320,KR 19 X CL 66,BARRIOS UNIDOS,VEHICULAR,SIN,1990-02-28
-74.06843680999998,4.655603910000025,331,KR 20 X CL 66,BARRIOS UNIDOS,VEHICULAR,SIN,1990-02-28
-74.142437739999934,4.580406840000023,1109,AV JORGE GAITAN CORTES (KR 33) X AV BOYACA (CL 56A S),TUNJUELITO,"VEHICULAR, PEATONAL",SIN,1998-04-24
-74.125510869999971,4.571910560000049,1068,KR 20 X CL 46 S Y DG 45B S,RAFAEL URIBE,VEHICULAR,SIN,1995-02-28
-74.106337669999959,4.500511130000064,1150,AUTOPISTA AL LLANO (KR 1) X CL 90 S,USME,"VEHICULAR, PEATONAL",SIN,2009-07-03
-74.108022649999953,4.578784490000032,1027,AV CARACAS (AK 14) X CL 28 S,RAFAEL URIBE,"VEHICULAR, PEATONAL","BOTON, SONORO",2002-05-25
-74.179346969999983,4.596996320000073,927,AV DEL SUR (KR 77G) X CL 63 S,BOSA,"VEHICULAR, PEATONAL",SIN,1993-12-03
-74.141617089999954,4.593111510000028,1106,KR 54 X DG 47A S,TUNJUELITO,"VEHICULAR, PEATONAL","BOTON, SONORO",2004-07-14
-74.138296869999976,4.62582204000006,831,AV BOYACA (AK 72) X VIA G (AC 3) ,KENNEDY,"VEHICULAR, PEATONAL",SIN,1990-02-28
-74.070750819999944,4.657412720000025,384,AV COLOMBIA (AK 24) X CL 66,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1997-01-03
-74.069142419999935,4.654492050000044,347,KR 20 X CL 64,BARRIOS UNIDOS,VEHICULAR,SIN,1990-04-11
-74.074556989999962,4.660007670000027,477,KR 28A X CL 66,BARRIOS UNIDOS,VEHICULAR,SIN,1983-02-13
-74.040878302999943,4.704032570000038,35,KR 14 X AV CALLEJAS (AC 127),USAQUEN,"VEHICULAR, PEATONAL","BOTON, SONORO",2000-06-02
-74.035702799999967,4.685160610000025,24,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 106,USAQUEN,"VEHICULAR, PEATONAL",SIN,1988-07-14
-74.034970209999983,4.687858720000065,21,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 109,USAQUEN,"VEHICULAR, PEATONAL",SIN,1993-07-16
-74.034013639999955,4.69074076000004,19,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 112,USAQUEN,"VEHICULAR, PEATONAL",SIN,1989-06-04
-74.035647162999965,4.697802491000061,25,AV GERMAN ARCINIEGAS (AK 11) X CL 119,USAQUEN,"VEHICULAR, PEATONAL",SIN,1998-09-05
-74.030413889999977,4.697913590000042,12,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 121,USAQUEN,"VEHICULAR, PEATONAL",SIN,1990-05-13
-74.028677679999987,4.702097790000039,9,AV ALBERTO LLERAS CAMARGO (AK 7) X AV CALLEJAS (AC 127),USAQUEN,"VEHICULAR, PEATONAL",SIN,1997-04-02
-74.035029359999953,4.713441740000064,22,KR 10 X AV CONTADOR (AC 134) ,USAQUEN,"VEHICULAR, PEATONAL",SIN,2002-09-02
-74.032730729999969,4.712927470000068,17,AV LAUREANO GOMEZ (AK 9) X AV CONTADOR (AC 134),USAQUEN,VEHICULAR,SIN,1995-09-08
-74.029261389999988,4.711736590000044,11,AV ALBERTO LLERAS CAMARGO (AK 7) X AV CONTADOR (AC 134),USAQUEN,"VEHICULAR, PEATONAL",SIN,1990-01-12
-74.122254378999969,4.723267918000033,783,KR 115 X AV MEDELLIN (AC 80) ,ENGATIVA,EXCLUSIVA PEATONAL,"BOTON, SONORO",2001-10-26
-74.043662629999972,4.746507400000041,1420,KR 20 X CL 166,USAQUEN,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-08-01
-74.087665909999942,4.585271250000062,1269,AV FERNANDO MAZUERA (AK 10) X CL 4 S,ANTONIO NARINO,EXCLUSIVA PEATONAL,"BOTON, SONORO",2012-07-28
-74.153295483999955,4.643422887000042,1270,AV CIUDAD DE CALI (AK 86) X CL 6D,KENNEDY,"VEHICULAR, PEATONAL",SIN,2012-08-13
-74.09881790999998,4.57126334000003,1271,AV FERNANDO MAZUERA (AK 10) X CL 28 S,SAN CRISTOBAL,EXCLUSIVA PEATONAL,"BOTON, SONORO",2012-08-31
-74.112168009999948,4.742414590000067,1273,TV 127 X CL 132D,SUBA,"VEHICULAR, PEATONAL",SIN,2012-09-18
-74.054518999999971,4.65277315000003,1277,KR 5 X CL 70A,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2012-10-19
-74.031997249999961,4.742956230000061,1276,AV LAUREANO GOMEZ (AK 9) X CL 165,USAQUEN,"VEHICULAR, PEATONAL",SIN,2012-09-28
-74.115252769999984,4.605961610000065,1278,KR 40 X AV FUCHA (AC 8 S),PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,2012-10-26
-74.065397609999934,4.638217300000065,1279,KR 13 X CL 51,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",2012-10-31
